quality_id,line_id,measurement_date,total_produced,passed_inspection,failed_inspection,first_pass_yield,rework_count,scrap_count,created_date
2382,2,2024-04-29,885,845,40,95.48,28,10,2024-04-29 00:00:00
2383,3,2024-04-29,480,442,38,92.08,2,8,2024-04-29 00:00:00
2384,4,2024-04-29,292,286,6,97.95,2,1,2024-04-29 00:00:00
2385,5,2024-04-29,855,842,13,98.48,5,6,2024-04-29 00:00:00
2386,6,2024-04-29,556,526,30,94.6,30,4,2024-04-29 00:00:00
2387,7,2024-04-29,281,271,10,96.44,0,5,2024-04-29 00:00:00
2388,8,2024-04-29,651,611,40,93.86,35,12,2024-04-29 00:00:00
2389,9,2024-04-29,136,134,2,98.53,2,0,2024-04-29 00:00:00
2390,10,2024-04-29,318,302,16,94.97,9,8,2024-04-29 00:00:00
2391,11,2024-04-29,539,513,26,95.18,11,6,2024-04-29 00:00:00
2392,12,2024-04-29,583,577,6,98.97,6,1,2024-04-29 00:00:00
2393,13,2024-04-29,890,871,19,97.87,2,5,2024-04-29 00:00:00
2394,14,2024-04-29,354,332,22,93.79,22,7,2024-04-29 00:00:00
2395,15,2024-04-29,391,365,26,93.35,4,7,2024-04-29 00:00:00
2396,16,2024-04-29,101,96,5,95.05,1,0,2024-04-29 00:00:00
2397,17,2024-04-29,569,546,23,95.96,22,0,2024-04-29 00:00:00
2398,18,2024-04-29,312,298,14,95.51,1,0,2024-04-29 00:00:00
2399,19,2024-04-29,218,200,18,91.74,4,0,2024-04-29 00:00:00
2400,20,2024-04-29,614,571,43,93.0,15,8,2024-04-29 00:00:00
2401,1,2024-04-30,199,195,4,97.99,3,0,2024-04-30 00:00:00
2402,2,2024-04-30,711,690,21,97.05,0,9,2024-04-30 00:00:00
2403,3,2024-04-30,575,543,32,94.43,22,3,2024-04-30 00:00:00
2404,4,2024-04-30,510,484,26,94.9,18,0,2024-04-30 00:00:00
2405,5,2024-04-30,610,601,9,98.52,4,2,2024-04-30 00:00:00
2406,6,2024-04-30,372,367,5,98.66,0,1,2024-04-30 00:00:00
2407,7,2024-04-30,328,321,7,97.87,4,3,2024-04-30 00:00:00
2408,8,2024-04-30,834,771,63,92.45,18,8,2024-04-30 00:00:00
2409,9,2024-04-30,806,751,55,93.18,29,22,2024-04-30 00:00:00
2410,10,2024-04-30,960,946,14,98.54,2,6,2024-04-30 00:00:00
2411,11,2024-04-30,207,190,17,91.79,8,0,2024-04-30 00:00:00
2412,12,2024-04-30,273,265,8,97.07,0,1,2024-04-30 00:00:00
2413,13,2024-04-30,635,615,20,96.85,13,5,2024-04-30 00:00:00
2414,14,2024-04-30,838,791,47,94.39,9,2,2024-04-30 00:00:00
2415,15,2024-04-30,824,790,34,95.87,20,12,2024-04-30 00:00:00
2416,16,2024-04-30,653,625,28,95.71,12,14,2024-04-30 00:00:00
2417,17,2024-04-30,356,350,6,98.31,4,1,2024-04-30 00:00:00
2418,18,2024-04-30,970,906,64,93.4,57,17,2024-04-30 00:00:00
2419,19,2024-04-30,460,429,31,93.26,4,1,2024-04-30 00:00:00
2420,20,2024-04-30,280,262,18,93.57,9,8,2024-04-30 00:00:00
2421,1,2024-05-01,551,523,28,94.92,25,10,2024-05-01 00:00:00
2422,2,2024-05-01,411,387,24,94.16,7,11,2024-05-01 00:00:00
2423,3,2024-05-01,833,819,14,98.32,10,7,2024-05-01 00:00:00
2424,4,2024-05-01,337,319,18,94.66,1,9,2024-05-01 00:00:00
2425,5,2024-05-01,965,892,73,92.44,42,28,2024-05-01 00:00:00
2426,6,2024-05-01,447,418,29,93.51,23,7,2024-05-01 00:00:00
2427,7,2024-05-01,717,676,41,94.28,25,6,2024-05-01 00:00:00
2428,8,2024-05-01,207,198,9,95.65,3,2,2024-05-01 00:00:00
2429,9,2024-05-01,284,276,8,97.18,0,0,2024-05-01 00:00:00
2430,10,2024-05-01,262,246,16,93.89,5,7,2024-05-01 00:00:00
2431,11,2024-05-01,650,643,7,98.92,5,1,2024-05-01 00:00:00
2432,12,2024-05-01,967,904,63,93.49,51,5,2024-05-01 00:00:00
2433,13,2024-05-01,424,392,32,92.45,10,3,2024-05-01 00:00:00
2434,14,2024-05-01,873,856,17,98.05,15,6,2024-05-01 00:00:00
2435,15,2024-05-01,852,784,68,92.02,66,26,2024-05-01 00:00:00
2436,16,2024-05-01,145,134,11,92.41,6,3,2024-05-01 00:00:00
2437,17,2024-05-01,994,938,56,94.37,56,19,2024-05-01 00:00:00
2438,18,2024-05-01,556,532,24,95.68,5,11,2024-05-01 00:00:00
2439,19,2024-05-01,417,387,30,92.81,11,13,2024-05-01 00:00:00
2440,20,2024-05-01,469,450,19,95.95,18,3,2024-05-01 00:00:00
2441,1,2024-05-02,670,657,13,98.06,4,5,2024-05-02 00:00:00
2442,2,2024-05-02,753,744,9,98.8,4,2,2024-05-02 00:00:00
2443,3,2024-05-02,741,700,41,94.47,14,18,2024-05-02 00:00:00
2444,4,2024-05-02,663,629,34,94.87,33,6,2024-05-02 00:00:00
2445,5,2024-05-02,864,811,53,93.87,24,19,2024-05-02 00:00:00
2446,6,2024-05-02,873,804,69,92.1,15,16,2024-05-02 00:00:00
2447,7,2024-05-02,401,387,14,96.51,6,0,2024-05-02 00:00:00
2448,8,2024-05-02,240,231,9,96.25,6,2,2024-05-02 00:00:00
2449,9,2024-05-02,330,308,22,93.33,17,11,2024-05-02 00:00:00
2450,10,2024-05-02,328,323,5,98.48,2,2,2024-05-02 00:00:00
2451,11,2024-05-02,306,282,24,92.16,0,7,2024-05-02 00:00:00
2452,12,2024-05-02,715,700,15,97.9,3,0,2024-05-02 00:00:00
2453,13,2024-05-02,915,861,54,94.1,33,22,2024-05-02 00:00:00
2454,14,2024-05-02,608,582,26,95.72,0,1,2024-05-02 00:00:00
2455,15,2024-05-02,467,431,36,92.29,14,7,2024-05-02 00:00:00
2456,16,2024-05-02,383,375,8,97.91,1,1,2024-05-02 00:00:00
2457,17,2024-05-02,720,690,30,95.83,19,8,2024-05-02 00:00:00
2458,18,2024-05-02,455,427,28,93.85,2,8,2024-05-02 00:00:00
2459,19,2024-05-02,313,292,21,93.29,15,8,2024-05-02 00:00:00
2460,20,2024-05-02,633,587,46,92.73,41,15,2024-05-02 00:00:00
2461,1,2024-05-03,870,859,11,98.74,4,1,2024-05-03 00:00:00
2462,2,2024-05-03,458,422,36,92.14,19,7,2024-05-03 00:00:00
2463,3,2024-05-03,638,627,11,98.28,0,1,2024-05-03 00:00:00
2464,4,2024-05-03,709,671,38,94.64,3,1,2024-05-03 00:00:00
2465,5,2024-05-03,553,529,24,95.66,14,7,2024-05-03 00:00:00
2466,6,2024-05-03,987,932,55,94.43,0,1,2024-05-03 00:00:00
2467,7,2024-05-03,895,844,51,94.3,47,10,2024-05-03 00:00:00
2468,8,2024-05-03,595,582,13,97.82,13,5,2024-05-03 00:00:00
2469,9,2024-05-03,747,737,10,98.66,6,5,2024-05-03 00:00:00
2470,10,2024-05-03,161,155,6,96.27,3,3,2024-05-03 00:00:00
2471,11,2024-05-03,313,293,20,93.61,12,1,2024-05-03 00:00:00
2472,12,2024-05-03,375,350,25,93.33,8,7,2024-05-03 00:00:00
2473,13,2024-05-03,387,358,29,92.51,11,12,2024-05-03 00:00:00
2474,14,2024-05-03,948,878,70,92.62,55,14,2024-05-03 00:00:00
2475,15,2024-05-03,253,244,9,96.44,6,3,2024-05-03 00:00:00
2476,16,2024-05-03,825,762,63,92.36,35,10,2024-05-03 00:00:00
2477,17,2024-05-03,816,766,50,93.87,15,13,2024-05-03 00:00:00
2478,18,2024-05-03,408,392,16,96.08,2,7,2024-05-03 00:00:00
2479,19,2024-05-03,640,596,44,93.12,28,21,2024-05-03 00:00:00
2480,20,2024-05-03,470,458,12,97.45,7,1,2024-05-03 00:00:00
2481,1,2024-05-04,161,157,4,97.52,0,1,2024-05-04 00:00:00
2482,2,2024-05-04,991,979,12,98.79,0,0,2024-05-04 00:00:00
2483,3,2024-05-04,604,586,18,97.02,2,9,2024-05-04 00:00:00
2484,4,2024-05-04,486,458,28,94.24,28,11,2024-05-04 00:00:00
2485,5,2024-05-04,161,148,13,91.93,11,4,2024-05-04 00:00:00
2486,6,2024-05-04,258,243,15,94.19,6,5,2024-05-04 00:00:00
2487,7,2024-05-04,714,691,23,96.78,13,2,2024-05-04 00:00:00
2488,8,2024-05-04,556,533,23,95.86,20,8,2024-05-04 00:00:00
2489,9,2024-05-04,585,559,26,95.56,12,5,2024-05-04 00:00:00
2490,10,2024-05-04,366,336,30,91.8,7,9,2024-05-04 00:00:00
2491,11,2024-05-04,582,568,14,97.59,4,5,2024-05-04 00:00:00
2492,12,2024-05-04,217,214,3,98.62,3,1,2024-05-04 00:00:00
2493,13,2024-05-04,774,763,11,98.58,2,4,2024-05-04 00:00:00
2494,14,2024-05-04,763,746,17,97.77,13,5,2024-05-04 00:00:00
2495,15,2024-05-04,916,898,18,98.03,13,5,2024-05-04 00:00:00
2496,16,2024-05-04,285,274,11,96.14,10,3,2024-05-04 00:00:00
2497,17,2024-05-04,590,558,32,94.58,11,14,2024-05-04 00:00:00
2498,18,2024-05-04,478,467,11,97.7,5,5,2024-05-04 00:00:00
2499,19,2024-05-04,944,886,58,93.86,14,24,2024-05-04 00:00:00
2500,20,2024-05-04,412,397,15,96.36,7,7,2024-05-04 00:00:00
2501,1,2024-05-05,469,453,16,96.59,10,3,2024-05-05 00:00:00
2502,2,2024-05-05,508,492,16,96.85,5,2,2024-05-05 00:00:00
2503,3,2024-05-05,802,740,62,92.27,37,16,2024-05-05 00:00:00
2504,4,2024-05-05,548,505,43,92.15,16,8,2024-05-05 00:00:00
2505,5,2024-05-05,606,596,10,98.35,5,4,2024-05-05 00:00:00
2506,6,2024-05-05,997,970,27,97.29,6,9,2024-05-05 00:00:00
2507,7,2024-05-05,777,771,6,99.23,5,0,2024-05-05 00:00:00
2508,8,2024-05-05,169,167,2,98.82,2,1,2024-05-05 00:00:00
2509,9,2024-05-05,494,483,11,97.77,9,1,2024-05-05 00:00:00
2510,10,2024-05-05,954,909,45,95.28,17,7,2024-05-05 00:00:00
2511,11,2024-05-05,623,598,25,95.99,23,2,2024-05-05 00:00:00
2512,12,2024-05-05,986,971,15,98.48,14,1,2024-05-05 00:00:00
2513,13,2024-05-05,971,957,14,98.56,12,3,2024-05-05 00:00:00
2514,14,2024-05-05,377,365,12,96.82,10,6,2024-05-05 00:00:00
2515,15,2024-05-05,372,348,24,93.55,4,9,2024-05-05 00:00:00
2516,16,2024-05-05,734,713,21,97.14,14,3,2024-05-05 00:00:00
2517,17,2024-05-05,662,624,38,94.26,17,5,2024-05-05 00:00:00
2518,18,2024-05-05,922,867,55,94.03,9,19,2024-05-05 00:00:00
2519,19,2024-05-05,887,833,54,93.91,34,24,2024-05-05 00:00:00
2520,20,2024-05-05,107,100,7,93.46,6,3,2024-05-05 00:00:00
2521,1,2024-05-06,819,797,22,97.31,20,9,2024-05-06 00:00:00
2522,2,2024-05-06,828,821,7,99.15,0,3,2024-05-06 00:00:00
2523,3,2024-05-06,510,476,34,93.33,16,5,2024-05-06 00:00:00
2524,4,2024-05-06,599,558,41,93.16,28,14,2024-05-06 00:00:00
2525,5,2024-05-06,206,191,15,92.72,14,7,2024-05-06 00:00:00
2526,6,2024-05-06,298,284,14,95.3,8,1,2024-05-06 00:00:00
2527,7,2024-05-06,449,443,6,98.66,0,3,2024-05-06 00:00:00
2528,8,2024-05-06,260,240,20,92.31,15,3,2024-05-06 00:00:00
2529,9,2024-05-06,487,482,5,98.97,0,0,2024-05-06 00:00:00
2530,10,2024-05-06,859,824,35,95.93,31,6,2024-05-06 00:00:00
2531,11,2024-05-06,164,154,10,93.9,10,1,2024-05-06 00:00:00
2532,12,2024-05-06,177,170,7,96.05,1,3,2024-05-06 00:00:00
2533,13,2024-05-06,535,508,27,94.95,24,11,2024-05-06 00:00:00
2534,14,2024-05-06,223,212,11,95.07,4,5,2024-05-06 00:00:00
2535,15,2024-05-06,790,765,25,96.84,19,11,2024-05-06 00:00:00
2536,16,2024-05-06,658,631,27,95.9,18,10,2024-05-06 00:00:00
2537,17,2024-05-06,849,808,41,95.17,25,5,2024-05-06 00:00:00
2538,18,2024-05-06,854,790,64,92.51,17,11,2024-05-06 00:00:00
2539,19,2024-05-06,419,400,19,95.47,5,2,2024-05-06 00:00:00
2540,20,2024-05-06,363,347,16,95.59,13,7,2024-05-06 00:00:00
2541,1,2024-05-07,143,142,1,99.3,1,0,2024-05-07 00:00:00
2542,2,2024-05-07,501,492,9,98.2,1,2,2024-05-07 00:00:00
2543,3,2024-05-07,631,612,19,96.99,11,7,2024-05-07 00:00:00
2544,4,2024-05-07,724,673,51,92.96,29,17,2024-05-07 00:00:00
2545,5,2024-05-07,479,465,14,97.08,3,5,2024-05-07 00:00:00
2546,6,2024-05-07,254,245,9,96.46,0,0,2024-05-07 00:00:00
2547,7,2024-05-07,903,872,31,96.57,18,2,2024-05-07 00:00:00
2548,8,2024-05-07,328,320,8,97.56,3,2,2024-05-07 00:00:00
2549,9,2024-05-07,449,422,27,93.99,9,7,2024-05-07 00:00:00
2550,10,2024-05-07,952,938,14,98.53,12,1,2024-05-07 00:00:00
2551,11,2024-05-07,167,157,10,94.01,5,4,2024-05-07 00:00:00
2552,12,2024-05-07,290,285,5,98.28,0,2,2024-05-07 00:00:00
2553,13,2024-05-07,215,211,4,98.14,2,0,2024-05-07 00:00:00
2554,14,2024-05-07,555,514,41,92.61,38,0,2024-05-07 00:00:00
2555,15,2024-05-07,561,550,11,98.04,6,3,2024-05-07 00:00:00
2556,16,2024-05-07,583,564,19,96.74,19,3,2024-05-07 00:00:00
2557,17,2024-05-07,946,932,14,98.52,3,1,2024-05-07 00:00:00
2558,18,2024-05-07,912,897,15,98.36,9,5,2024-05-07 00:00:00
2559,19,2024-05-07,349,335,14,95.99,3,6,2024-05-07 00:00:00
2560,20,2024-05-07,403,375,28,93.05,10,0,2024-05-07 00:00:00
2561,1,2024-05-08,975,913,62,93.64,23,15,2024-05-08 00:00:00
2562,2,2024-05-08,348,338,10,97.13,2,5,2024-05-08 00:00:00
2563,3,2024-05-08,190,175,15,92.11,5,5,2024-05-08 00:00:00
2564,4,2024-05-08,407,395,12,97.05,7,2,2024-05-08 00:00:00
2565,5,2024-05-08,887,872,15,98.31,2,4,2024-05-08 00:00:00
2566,6,2024-05-08,693,668,25,96.39,19,5,2024-05-08 00:00:00
2567,7,2024-05-08,969,932,37,96.18,28,15,2024-05-08 00:00:00
2568,8,2024-05-08,143,134,9,93.71,7,0,2024-05-08 00:00:00
2569,9,2024-05-08,469,446,23,95.1,21,11,2024-05-08 00:00:00
2570,10,2024-05-08,228,216,12,94.74,3,1,2024-05-08 00:00:00
2571,11,2024-05-08,142,131,11,92.25,4,1,2024-05-08 00:00:00
2572,12,2024-05-08,437,412,25,94.28,12,12,2024-05-08 00:00:00
2573,13,2024-05-08,984,919,65,93.39,50,30,2024-05-08 00:00:00
2574,14,2024-05-08,730,699,31,95.75,14,13,2024-05-08 00:00:00
2575,15,2024-05-08,612,582,30,95.1,13,9,2024-05-08 00:00:00
2576,16,2024-05-08,785,740,45,94.27,19,18,2024-05-08 00:00:00
2577,17,2024-05-08,619,610,9,98.55,0,3,2024-05-08 00:00:00
2578,18,2024-05-08,298,290,8,97.32,6,3,2024-05-08 00:00:00
2579,19,2024-05-08,879,821,58,93.4,8,20,2024-05-08 00:00:00
2580,20,2024-05-08,127,120,7,94.49,0,2,2024-05-08 00:00:00
2581,1,2024-05-09,243,239,4,98.35,4,1,2024-05-09 00:00:00
2582,2,2024-05-09,250,241,9,96.4,2,0,2024-05-09 00:00:00
2583,3,2024-05-09,191,184,7,96.34,2,2,2024-05-09 00:00:00
2584,4,2024-05-09,557,523,34,93.9,13,10,2024-05-09 00:00:00
2585,5,2024-05-09,151,143,8,94.7,7,4,2024-05-09 00:00:00
2586,6,2024-05-09,273,252,21,92.31,18,3,2024-05-09 00:00:00
2587,7,2024-05-09,614,586,28,95.44,27,1,2024-05-09 00:00:00
2588,8,2024-05-09,196,182,14,92.86,0,3,2024-05-09 00:00:00
2589,9,2024-05-09,623,580,43,93.1,37,19,2024-05-09 00:00:00
2590,10,2024-05-09,617,576,41,93.35,38,1,2024-05-09 00:00:00
2591,11,2024-05-09,207,196,11,94.69,0,5,2024-05-09 00:00:00
2592,12,2024-05-09,899,872,27,97.0,11,9,2024-05-09 00:00:00
2593,13,2024-05-09,457,452,5,98.91,3,1,2024-05-09 00:00:00
2594,14,2024-05-09,180,171,9,95.0,0,3,2024-05-09 00:00:00
2595,15,2024-05-09,625,576,49,92.16,15,1,2024-05-09 00:00:00
2596,16,2024-05-09,417,406,11,97.36,0,0,2024-05-09 00:00:00
2597,17,2024-05-09,985,978,7,99.29,4,3,2024-05-09 00:00:00
2598,18,2024-05-09,633,583,50,92.1,44,24,2024-05-09 00:00:00
2599,19,2024-05-09,305,283,22,92.79,8,3,2024-05-09 00:00:00
2600,20,2024-05-09,346,329,17,95.09,11,7,2024-05-09 00:00:00
2601,1,2024-05-10,368,343,25,93.21,3,11,2024-05-10 00:00:00
2602,2,2024-05-10,210,195,15,92.86,11,4,2024-05-10 00:00:00
2603,3,2024-05-10,688,650,38,94.48,8,18,2024-05-10 00:00:00
2604,4,2024-05-10,183,178,5,97.27,3,2,2024-05-10 00:00:00
2605,5,2024-05-10,853,846,7,99.18,6,0,2024-05-10 00:00:00
2606,6,2024-05-10,716,705,11,98.46,3,3,2024-05-10 00:00:00
2607,7,2024-05-10,399,369,30,92.48,20,13,2024-05-10 00:00:00
2608,8,2024-05-10,424,420,4,99.06,4,0,2024-05-10 00:00:00
2609,9,2024-05-10,118,116,2,98.31,1,1,2024-05-10 00:00:00
2610,10,2024-05-10,655,633,22,96.64,12,0,2024-05-10 00:00:00
2611,11,2024-05-10,683,679,4,99.41,0,1,2024-05-10 00:00:00
2612,12,2024-05-10,944,905,39,95.87,6,2,2024-05-10 00:00:00
2613,13,2024-05-10,448,442,6,98.66,6,1,2024-05-10 00:00:00
2614,14,2024-05-10,859,817,42,95.11,39,12,2024-05-10 00:00:00
2615,15,2024-05-10,398,372,26,93.47,9,5,2024-05-10 00:00:00
2616,16,2024-05-10,746,733,13,98.26,3,5,2024-05-10 00:00:00
2617,17,2024-05-10,373,368,5,98.66,3,0,2024-05-10 00:00:00
2618,18,2024-05-10,229,211,18,92.14,18,6,2024-05-10 00:00:00
2619,19,2024-05-10,134,132,2,98.51,1,0,2024-05-10 00:00:00
2620,20,2024-05-10,442,413,29,93.44,20,12,2024-05-10 00:00:00
2621,1,2024-05-11,129,122,7,94.57,2,2,2024-05-11 00:00:00
2622,2,2024-05-11,542,528,14,97.42,14,4,2024-05-11 00:00:00
2623,3,2024-05-11,793,788,5,99.37,4,2,2024-05-11 00:00:00
2624,4,2024-05-11,859,845,14,98.37,10,0,2024-05-11 00:00:00
2625,5,2024-05-11,984,964,20,97.97,19,7,2024-05-11 00:00:00
2626,6,2024-05-11,144,135,9,93.75,4,4,2024-05-11 00:00:00
2627,7,2024-05-11,817,771,46,94.37,22,3,2024-05-11 00:00:00
2628,8,2024-05-11,799,759,40,94.99,13,5,2024-05-11 00:00:00
2629,9,2024-05-11,834,784,50,94.0,21,24,2024-05-11 00:00:00
2630,10,2024-05-11,753,743,10,98.67,10,2,2024-05-11 00:00:00
2631,11,2024-05-11,202,187,15,92.57,6,5,2024-05-11 00:00:00
2632,12,2024-05-11,303,291,12,96.04,10,0,2024-05-11 00:00:00
2633,13,2024-05-11,340,325,15,95.59,2,6,2024-05-11 00:00:00
2634,14,2024-05-11,933,912,21,97.75,15,7,2024-05-11 00:00:00
2635,15,2024-05-11,803,740,63,92.15,46,9,2024-05-11 00:00:00
2636,16,2024-05-11,174,172,2,98.85,1,1,2024-05-11 00:00:00
2637,17,2024-05-11,643,633,10,98.44,0,2,2024-05-11 00:00:00
2638,18,2024-05-11,811,806,5,99.38,4,1,2024-05-11 00:00:00
2639,19,2024-05-11,247,238,9,96.36,0,4,2024-05-11 00:00:00
2640,20,2024-05-11,793,768,25,96.85,18,2,2024-05-11 00:00:00
2641,1,2024-05-12,434,424,10,97.7,8,5,2024-05-12 00:00:00
2642,2,2024-05-12,432,413,19,95.6,6,9,2024-05-12 00:00:00
2643,3,2024-05-12,832,816,16,98.08,1,3,2024-05-12 00:00:00
2644,4,2024-05-12,589,542,47,92.02,28,15,2024-05-12 00:00:00
2645,5,2024-05-12,311,303,8,97.43,2,0,2024-05-12 00:00:00
2646,6,2024-05-12,477,473,4,99.16,4,1,2024-05-12 00:00:00
2647,7,2024-05-12,680,658,22,96.76,9,8,2024-05-12 00:00:00
2648,8,2024-05-12,463,433,30,93.52,1,14,2024-05-12 00:00:00
2649,9,2024-05-12,358,343,15,95.81,2,3,2024-05-12 00:00:00
2650,10,2024-05-12,362,359,3,99.17,2,0,2024-05-12 00:00:00
2651,11,2024-05-12,380,350,30,92.11,1,2,2024-05-12 00:00:00
2652,12,2024-05-12,666,617,49,92.64,45,22,2024-05-12 00:00:00
2653,13,2024-05-12,495,458,37,92.53,2,0,2024-05-12 00:00:00
2654,14,2024-05-12,138,136,2,98.55,2,1,2024-05-12 00:00:00
2655,15,2024-05-12,411,400,11,97.32,1,5,2024-05-12 00:00:00
2656,16,2024-05-12,970,948,22,97.73,4,10,2024-05-12 00:00:00
2657,17,2024-05-12,296,287,9,96.96,8,0,2024-05-12 00:00:00
2658,18,2024-05-12,108,106,2,98.15,2,1,2024-05-12 00:00:00
2659,19,2024-05-12,794,749,45,94.33,20,10,2024-05-12 00:00:00
2660,20,2024-05-12,354,344,10,97.18,6,1,2024-05-12 00:00:00
2661,1,2024-05-13,430,422,8,98.14,6,0,2024-05-13 00:00:00
2662,2,2024-05-13,378,355,23,93.92,4,10,2024-05-13 00:00:00
2663,3,2024-05-13,833,814,19,97.72,18,8,2024-05-13 00:00:00
2664,4,2024-05-13,556,514,42,92.45,3,19,2024-05-13 00:00:00
2665,5,2024-05-13,295,286,9,96.95,1,2,2024-05-13 00:00:00
2666,6,2024-05-13,249,240,9,96.39,1,3,2024-05-13 00:00:00
2667,7,2024-05-13,925,880,45,95.14,7,3,2024-05-13 00:00:00
2668,8,2024-05-13,971,915,56,94.23,14,5,2024-05-13 00:00:00
2669,9,2024-05-13,356,347,9,97.47,0,4,2024-05-13 00:00:00
2670,10,2024-05-13,515,502,13,97.48,12,1,2024-05-13 00:00:00
2671,11,2024-05-13,793,754,39,95.08,4,4,2024-05-13 00:00:00
2672,12,2024-05-13,226,214,12,94.69,12,3,2024-05-13 00:00:00
2673,13,2024-05-13,831,799,32,96.15,5,1,2024-05-13 00:00:00
2674,14,2024-05-13,101,93,8,92.08,2,1,2024-05-13 00:00:00
2675,15,2024-05-13,324,321,3,99.07,0,0,2024-05-13 00:00:00
2676,16,2024-05-13,529,504,25,95.27,12,5,2024-05-13 00:00:00
2677,17,2024-05-13,477,461,16,96.65,12,7,2024-05-13 00:00:00
2678,18,2024-05-13,351,327,24,93.16,17,11,2024-05-13 00:00:00
2679,19,2024-05-13,762,746,16,97.9,6,6,2024-05-13 00:00:00
2680,20,2024-05-13,617,581,36,94.17,18,7,2024-05-13 00:00:00
2681,1,2024-05-14,414,389,25,93.96,5,2,2024-05-14 00:00:00
2682,2,2024-05-14,921,882,39,95.77,31,8,2024-05-14 00:00:00
2683,3,2024-05-14,778,750,28,96.4,1,5,2024-05-14 00:00:00
2684,4,2024-05-14,304,291,13,95.72,13,5,2024-05-14 00:00:00
2685,5,2024-05-14,685,670,15,97.81,0,5,2024-05-14 00:00:00
2686,6,2024-05-14,847,818,29,96.58,0,9,2024-05-14 00:00:00
2687,7,2024-05-14,881,870,11,98.75,11,2,2024-05-14 00:00:00
2688,8,2024-05-14,265,254,11,95.85,1,3,2024-05-14 00:00:00
2689,9,2024-05-14,656,614,42,93.6,9,10,2024-05-14 00:00:00
2690,10,2024-05-14,556,532,24,95.68,2,0,2024-05-14 00:00:00
2691,11,2024-05-14,816,781,35,95.71,11,14,2024-05-14 00:00:00
2692,12,2024-05-14,393,389,4,98.98,0,0,2024-05-14 00:00:00
2693,13,2024-05-14,952,942,10,98.95,9,0,2024-05-14 00:00:00
2694,14,2024-05-14,458,446,12,97.38,9,4,2024-05-14 00:00:00
2695,15,2024-05-14,865,850,15,98.27,2,5,2024-05-14 00:00:00
2696,16,2024-05-14,447,422,25,94.41,17,4,2024-05-14 00:00:00
2697,17,2024-05-14,707,669,38,94.63,23,5,2024-05-14 00:00:00
2698,18,2024-05-14,737,701,36,95.12,15,10,2024-05-14 00:00:00
2699,19,2024-05-14,243,226,17,93.0,15,3,2024-05-14 00:00:00
2700,20,2024-05-14,231,222,9,96.1,2,2,2024-05-14 00:00:00
2701,1,2024-05-15,895,858,37,95.87,10,18,2024-05-15 00:00:00
2702,2,2024-05-15,647,598,49,92.43,10,0,2024-05-15 00:00:00
2703,3,2024-05-15,258,249,9,96.51,7,1,2024-05-15 00:00:00
2704,4,2024-05-15,493,465,28,94.32,3,10,2024-05-15 00:00:00
2705,5,2024-05-15,763,715,48,93.71,16,4,2024-05-15 00:00:00
2706,6,2024-05-15,133,125,8,93.98,5,3,2024-05-15 00:00:00
2707,7,2024-05-15,628,613,15,97.61,7,1,2024-05-15 00:00:00
2708,8,2024-05-15,397,376,21,94.71,12,2,2024-05-15 00:00:00
2709,9,2024-05-15,838,794,44,94.75,3,6,2024-05-15 00:00:00
2710,10,2024-05-15,161,158,3,98.14,2,0,2024-05-15 00:00:00
2711,11,2024-05-15,324,298,26,91.98,3,1,2024-05-15 00:00:00
2712,12,2024-05-15,315,291,24,92.38,13,4,2024-05-15 00:00:00
2713,13,2024-05-15,952,897,55,94.22,5,9,2024-05-15 00:00:00
2714,14,2024-05-15,354,338,16,95.48,15,8,2024-05-15 00:00:00
2715,15,2024-05-15,794,782,12,98.49,0,6,2024-05-15 00:00:00
2716,16,2024-05-15,480,453,27,94.38,19,2,2024-05-15 00:00:00
2717,17,2024-05-15,856,796,60,92.99,30,30,2024-05-15 00:00:00
2718,18,2024-05-15,585,539,46,92.14,42,4,2024-05-15 00:00:00
2719,19,2024-05-15,537,496,41,92.36,19,18,2024-05-15 00:00:00
2720,20,2024-05-15,577,548,29,94.97,29,10,2024-05-15 00:00:00
2721,1,2024-05-16,584,564,20,96.58,16,7,2024-05-16 00:00:00
2722,2,2024-05-16,812,758,54,93.35,25,21,2024-05-16 00:00:00
2723,3,2024-05-16,705,671,34,95.18,19,2,2024-05-16 00:00:00
2724,4,2024-05-16,165,154,11,93.33,0,3,2024-05-16 00:00:00
2725,5,2024-05-16,807,768,39,95.17,18,19,2024-05-16 00:00:00
2726,6,2024-05-16,737,699,38,94.84,10,14,2024-05-16 00:00:00
2727,7,2024-05-16,823,782,41,95.02,13,18,2024-05-16 00:00:00
2728,8,2024-05-16,520,498,22,95.77,1,7,2024-05-16 00:00:00
2729,9,2024-05-16,215,212,3,98.6,2,1,2024-05-16 00:00:00
2730,10,2024-05-16,421,388,33,92.16,22,5,2024-05-16 00:00:00
2731,11,2024-05-16,231,213,18,92.21,2,2,2024-05-16 00:00:00
2732,12,2024-05-16,963,942,21,97.82,15,0,2024-05-16 00:00:00
2733,13,2024-05-16,849,799,50,94.11,8,22,2024-05-16 00:00:00
2734,14,2024-05-16,478,473,5,98.95,5,0,2024-05-16 00:00:00
2735,15,2024-05-16,341,330,11,96.77,2,1,2024-05-16 00:00:00
2736,16,2024-05-16,882,847,35,96.03,19,7,2024-05-16 00:00:00
2737,17,2024-05-16,317,294,23,92.74,2,6,2024-05-16 00:00:00
2738,18,2024-05-16,515,502,13,97.48,9,5,2024-05-16 00:00:00
